time(s)	cellId	rnti	lcid	packetSize
0.453603	1	1	3	1530
0.453604	3	1	3	1530
0.453703	1	1	3	1530
0.453704	3	1	3	1530
0.453803	1	1	3	1530
0.453804	3	1	3	1530
0.453903	1	1	3	1530
0.453904	3	1	3	1530
0.454003	1	1	3	1530
0.454004	3	1	3	1530
0.454103	1	1	3	1530
0.454104	3	1	3	1530
0.454203	1	1	3	1530
0.454204	3	1	3	1530
0.454303	1	1	3	1530
0.454304	3	1	3	1530
0.454403	1	1	3	1530
0.454404	3	1	3	1530
0.454503	1	1	3	1530
0.454504	3	1	3	1530
0.454603	1	1	3	1530
0.454604	3	1	3	1530
0.454703	1	1	3	1530
0.454704	3	1	3	1530
0.454803	1	1	3	1530
0.454804	3	1	3	1530
0.454903	1	1	3	1530
0.454904	3	1	3	1530
0.455003	1	1	3	1530
0.455004	3	1	3	1530
0.455103	1	1	3	1530
0.455104	3	1	3	1530
0.455203	1	1	3	1530
0.455204	3	1	3	1530
0.455303	1	1	3	1530
0.455304	3	1	3	1530
0.455403	1	1	3	1530
0.455404	3	1	3	1530
0.455503	1	1	3	1530
0.455504	3	1	3	1530
0.455603	1	1	3	1530
0.455604	3	1	3	1530
0.455703	1	1	3	1530
0.455704	3	1	3	1530
0.455803	1	1	3	1530
0.455804	3	1	3	1530
0.455903	1	1	3	1530
0.455904	3	1	3	1530
0.456003	1	1	3	1530
0.456004	3	1	3	1530
0.456103	1	1	3	1530
0.456104	3	1	3	1530
0.456203	1	1	3	1530
0.456204	3	1	3	1530
0.456303	1	1	3	1530
0.456304	3	1	3	1530
0.456403	1	1	3	1530
0.456404	3	1	3	1530
0.456503	1	1	3	1530
0.456504	3	1	3	1530
0.456603	1	1	3	1530
0.456604	3	1	3	1530
0.456703	1	1	3	1530
0.456704	3	1	3	1530
0.456803	1	1	3	1530
0.456804	3	1	3	1530
0.456903	1	1	3	1530
0.456904	3	1	3	1530
0.457003	1	1	3	1530
0.457004	3	1	3	1530
0.457103	1	1	3	1530
0.457104	3	1	3	1530
0.457203	1	1	3	1530
0.457204	3	1	3	1530
0.457303	1	1	3	1530
0.457304	3	1	3	1530
0.457403	1	1	3	1530
0.457404	3	1	3	1530
0.457503	1	1	3	1530
0.457504	3	1	3	1530
0.457603	1	1	3	1530
0.457604	3	1	3	1530
0.457703	1	1	3	1530
0.457704	3	1	3	1530
0.457803	1	1	3	1530
0.457804	3	1	3	1530
0.457903	1	1	3	1530
0.457904	3	1	3	1530
0.458003	1	1	3	1530
0.458004	3	1	3	1530
0.458103	1	1	3	1530
0.458104	3	1	3	1530
0.458203	1	1	3	1530
0.458204	3	1	3	1530
0.458303	1	1	3	1530
0.458304	3	1	3	1530
0.458403	1	1	3	1530
0.458404	3	1	3	1530
0.458503	1	1	3	1530
0.458504	3	1	3	1530
0.458603	1	1	3	1530
0.458604	3	1	3	1530
0.458703	1	1	3	1530
0.458704	3	1	3	1530
0.458803	1	1	3	1530
0.458804	3	1	3	1530
0.458903	1	1	3	1530
0.458904	3	1	3	1530
0.459003	1	1	3	1530
0.459004	3	1	3	1530
0.459103	1	1	3	1530
0.459104	3	1	3	1530
0.459203	1	1	3	1530
0.459204	3	1	3	1530
0.459303	1	1	3	1530
0.459304	3	1	3	1530
